article_id,vertical,title,summary,url,source_name,source_type,published_date,time_window,classification_status,use_case_id,technology_id,classification_confidence,classification_evidence,ml_usefulness_probability,ml_keep_recommended,source_quality_prior,source_independence_group,source_role,date_quality_flag,signal_type,signal_confidence,orange_relevance,orange_relevance_confidence,orange_fit_basis,orange_relevance_rationale,event_key,event_key_method,enrichment_method,enrichment_status,review_status,auto_positive_groups,auto_negative_groups,auto_matched_terms,auto_signal_terms,signal_points,is_urgent_signal,scoring_exclusion_reason
11973,Wholesale,Latvia – Storage and warehousing services – Moduļveida tērauda tiltu konstrukciju glabāšana,Buyer: ['VSIA Latvijas Valsts ceļi'] | Country: LVA | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/580230-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Storage and warehousing services' in the Wholesale vertical, which loosely relates to the warehouse-automation use case, but it is merely a procurement notice for warehousing services for steel bridge structures and provides no evidence of actual automation or technology usage.",0.8968363404273987,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/580230-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
11979,Wholesale,"Italy – Storage and warehousing services – Procedura aperta per l'affidamento dei servizi di trasporto, facchinaggio e gestione archivi, oltre ad altri servizi connessi, per il Centro di Gestione Documentale di Agenzia delle entrateRiscossione (di seguito per brevità AdeR)",Buyer: ['Agenzia delle entrate-Riscossione'] | Country: ITA | Notice type: cn-standard | Value: 3431045.39,https://ted.europa.eu/bg/notice/-/detail/580952-2025,TED,ted,2025-09-05T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services' and 'facchinaggio' (portage/warehouse handling), which loosely relates to warehouse operations, but it primarily concerns a public procurement tender for document management and transport services rather than actual automation technology.",0.9955507516860962,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/580952-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
11998,Wholesale,"Bulgaria – Warehousing services – „Хладилно съхранение и хладилен транспорт до РЗИ на биопродукти и ваксини за задължителни, целеви и препоръчителни имунизации и реимунизации, закупувани от Министерство на здравеопазването“поръчка",Buyer: ['МИНИСТЕРСТВО НА ЗДРАВЕОПАЗВАНЕТО'] | Country: BGR | Notice type: can-standard | Value: 358333.33,https://ted.europa.eu/bg/notice/-/detail/572409-2025,TED,ted,2025-09-02T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Warehousing services' and cold storage, which loosely relates to warehouse operations, but it is a public procurement notice rather than a description of an automation technology or use case implementation.",0.745437502861023,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/572409-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
12001,Wholesale,Germany – Storage and warehousing services – Rahmenvereinbarung Logistische Dienstleistungen für das Staatsministerium Baden-Württemberg,Buyer: ['Land Baden-Württemberg vertreten durch das Staatsministerium Baden-Württemberg'] | Country: DEU | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/563875-2025,TED,ted,2025-08-29T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services' in the title, which loosely aligns with the warehouse automation use case, but the notice is merely a procurement tender for logistical services and lacks any mention of actual automation or technology.",0.8984386920928955,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/563875-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement; business_trigger:tender,procurement; tender,4,True,incomplete_taxonomy;taxonomy_not_classified
12018,Wholesale,"Italy – Repair and maintenance services of medical equipment – AOV SUA-SF 16_2025 - SERVIZIO DI STOCCAGGIO, MANUTENZIONE, RICONDIZIONAMENTO, CONSEGNA E RITIRO A DOMICILIO DEGLI AUSILI DI ASSISTENZA PROTESICA A FAVORE DELL’AZIENDA SANITARIA DELL’ALTO ADIGE PER UN PERIODO DI 6 ANNI","Buyer: ['Agentur für öffentliche Verträge – AOV - Einheitliche Vergabestelle Dienstleistungen und Lieferungen', 'Südtirol Sanitätsbetrieb'] | Country: ITA | Notice type: cn-standard | Value: 14083029.65",https://ted.europa.eu/bg/notice/-/detail/552505-2025,TED,ted,2025-08-25T00:00:00+00:00,,needs_review,predictive-maintenance,,0.4,"The article concerns a tender for the storage, maintenance, reconditioning, and delivery of prosthetic assistance devices. While it explicitly mentions maintenance, it is a service contract rather than a data-driven predictive maintenance solution, making the match weak.",0.9657941460609436,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/552505-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:predictive; industrial_operations:maintenance; business_trigger:tender; business_trigger:contract,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
12021,Wholesale,Slovenia – Storage and warehousing services – Prevzem in obnovitev cca. 2.180.000 kg pšenice v rinfuzi (Triticum aestivum),Buyer: ['ZAVOD REPUBLIKE SLOVENIJE ZA BLAGOVNE REZERVE'] | Country: SVN | Notice type: cn-standard,https://ted.europa.eu/bg/notice/-/detail/551966-2025,TED,ted,2025-08-25T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Storage and warehousing services' for a large quantity of wheat, which loosely relates to warehousing, but it is a procurement notice for services rather than an application of warehouse automation technology.",0.7952764630317688,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/551966-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
12022,Wholesale,Ireland – Storage and warehousing services – NCH - Temporary Warehousing/Storage Tender,Buyer: ['National Paediatric Hospital Development Board'] | Country: IRL | Notice type: can-standard | Value: 92356,https://ted.europa.eu/bg/notice/-/detail/552443-2025,TED,ted,2025-08-25T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'Storage and warehousing services' and 'Temporary Warehousing/Storage', which loosely relates to warehouse operations, but lacks specific detail on automation or technology.",0.7888327836990356,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/552443-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
12026,Wholesale,Ireland – Storage and warehousing services – Tender for the provision of a National Logistics Solution for Humanitarian Aid.,Buyer: ['Health Service Executive (HSE)'] | Country: IRL | Notice type: cn-standard | Value: 1500000,https://ted.europa.eu/bg/notice/-/detail/548299-2025,TED,ted,2025-08-22T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article mentions 'Storage and warehousing services' and a 'National Logistics Solution', which loosely aligns with warehouse operations, but lacks specific details on automation or technology used.",0.8898938894271851,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/548299-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
12029,Wholesale,"Spain – Warehousing services – Servicio de recepción, almacenaje, acondicionamiento y distribución de las vacunas COVID19 para todas las Organizaciones de Servicios de Osakidetza",Buyer: ['OSAKIDETZA - Servicio Vasco de Salud - Organización Central'] | Country: ESP | Notice type: cn-standard | Value: 5614950,https://ted.europa.eu/bg/notice/-/detail/545243-2025,TED,ted,2025-08-21T00:00:00+00:00,,needs_review,warehouse-automation,,0.4,"The article describes a tender for warehousing services (recepción, almacenaje, acondicionamiento y distribución) for COVID-19 vaccines, which broadly relates to warehouse operations, though it lacks explicit mention of automation technology.",0.7927545309066772,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/545243-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:tender,tender,4,True,incomplete_taxonomy;taxonomy_not_classified
18727,Wholesale,"Italy – Cargo handling and storage services – GARA EUROPEA A PROCEDURA APERTA PER L'AFFIDAMENTO DEL SERVIZIO DI VETTORE SPEDIZIONIERE, MOVIMENTAZIONE DEGLI ALLESTIMENTI SCENICI TEATRALI, DI STRUMENTI MUSICALI E MATERIALI VARI E SERVIZIO DI STOCCAGGIO CONTAINER DI PROPRIETA DELLA FONDAZIONE TEATRO REGIO DI TORINO","Buyer: [""Provveditorato Interregionale OO.PP. per il Piemonte, Valle d'Aosta e Liguria - Sede di Torino""] | Country: ITA | Notice type: cn-standard | Value: 1480000",https://ted.europa.eu/bg/notice/-/detail/542847-2025,TED,ted,2025-08-20T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article mentions 'cargo handling and storage services' and 'container storage', which loosely relates to warehouse operations, but it is a procurement notice for services rather than an article about an innovative use case or technology.",0.9512972831726074,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/542847-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
18735,Wholesale,Ireland – Archive shelving – Storage Solutions for Museum Collections,Buyer: ['National Museum of Ireland'] | Country: IRL | Notice type: can-standard | Value: 8000000,https://ted.europa.eu/bg/notice/-/detail/539183-2025,TED,ted,2025-08-19T00:00:00+00:00,,needs_review,warehouse-automation,,0.3,"The article discusses archive shelving and storage solutions for museum collections, which loosely relates to physical storage and material handling, but it is a procurement notice rather than a technology-driven automation initiative.",0.90241938829422,1,0.9,source_type:ted,primary_institutional,valid_past,buying_signal,high,RELEVANT,high,inferred,"Strong Orange-addressable themes despite provisional taxonomy: data_ai, industrial_operations, business_trigger; buying_signal signal detected.",https://ted.europa.eu/bg/notice/-/detail/539183-2025,exact_url,transparent_rules_v2,ready_for_scoring,auto_completed,data_ai; industrial_operations; business_trigger,,data_ai:automation; industrial_operations:warehouse; business_trigger:procurement,procurement,4,True,incomplete_taxonomy;taxonomy_not_classified
